,0
0,0.025444155471425506
1,2.1670800016899174
2,0.5052651528790736
3,0.5052651528790736
4,-1.0453737676378205
5,0.5052651528790736
6,0.025444155471425506
7,-0.5655527702301723
8,-0.45437684193622263
9,-0.5655527702301723
10,1.0962620785806714
11,3.237897924799163
12,0.025444155471425506
13,0.025444155471425506
14,2.646900999097565
15,0.9850861502867218
16,0.6164410811730233
17,-1.0453737676378205
18,-0.5655527702301723
19,-1.0453737676378205
20,0.5052651528790736
21,0.025444155471425506
22,-0.45437684193622263
23,-0.5655527702301723
24,0.025444155471425506
25,0.025444155471425506
26,-1.0453737676378205
27,0.5052651528790736
28,-0.5655527702301723
29,0.5052651528790736
30,0.025444155471425506
31,0.025444155471425506
32,2.758076927391515
33,-0.5655527702301723
34,0.025444155471425506
35,1.5760830759883195
36,-1.0453737676378205
37,1.6872590042822693
38,0.025444155471425506
39,0.025444155471425506
40,-0.45437684193622263
41,0.5052651528790736
42,-0.5655527702301723
43,-0.5655527702301723
44,1.6872590042822693
45,0.025444155471425506
46,-1.0453737676378205
47,-1.0453737676378205
48,0.6164410811730233
49,0.6164410811730233
50,-0.5655527702301723
51,0.9850861502867218
52,1.0962620785806714
53,0.025444155471425506
54,0.025444155471425506
55,2.758076927391515
56,0.9850861502867218
57,0.8739102219927719
58,0.025444155471425506
59,-0.5655527702301723
60,-1.0453737676378205
61,0.025444155471425506
62,0.025444155471425506
63,-0.5655527702301723
64,0.5052651528790736
65,0.025444155471425506
66,0.025444155471425506
67,-1.0453737676378205
68,-0.5655527702301723
69,0.025444155471425506
70,-0.5655527702301723
71,0.025444155471425506
72,0.025444155471425506
73,0.025444155471425506
74,-1.0453737676378205
75,0.5052651528790736
76,-1.0453737676378205
77,1.4649071476943696
78,1.5760830759883195
79,0.025444155471425506
80,2.0559040733959675
81,-1.0453737676378205
82,-0.45437684193622263
83,0.5052651528790736
84,0.5052651528790736
85,0.025444155471425506
86,0.025444155471425506
87,0.025444155471425506
88,-0.45437684193622263
89,1.5760830759883195
90,0.6164410811730233
91,2.1670800016899174
92,0.025444155471425506
93,0.5052651528790736
94,0.025444155471425506
95,2.1670800016899174
96,-1.0453737676378205
97,-0.5655527702301723
98,2.0559040733959675
99,-1.0453737676378205
100,0.025444155471425506
101,-1.0453737676378205
102,0.6164410811730233
103,0.025444155471425506
104,-0.5655527702301723
105,0.025444155471425506
106,-0.5655527702301723
107,-1.0453737676378205
108,0.5052651528790736
109,1.4649071476943696
110,0.025444155471425506
111,0.025444155471425506
112,-0.45437684193622263
113,-0.5655527702301723
114,0.025444155471425506
115,1.0962620785806714
116,-1.0453737676378205
117,-1.0453737676378205
118,0.9850861502867218
119,0.9850861502867218
120,-1.0453737676378205
121,0.025444155471425506
122,-0.5655527702301723
123,0.9850861502867218
124,-1.0453737676378205
125,-0.5655527702301723
126,0.025444155471425506
127,-0.5655527702301723
128,0.9850861502867218
129,1.5760830759883195
130,0.5052651528790736
131,-0.5655527702301723
132,0.9850861502867218
133,0.5052651528790736
134,0.025444155471425506
135,0.39408922458512397
136,-1.0453737676378205
137,-0.5655527702301723
138,-0.5655527702301723
139,0.025444155471425506
140,0.5052651528790736
141,-1.0453737676378205
142,0.025444155471425506
143,-1.0453737676378205
144,1.5760830759883195
145,-0.5655527702301723
146,1.0962620785806714
147,0.5052651528790736
148,0.9850861502867218
149,-1.0453737676378205
150,1.5760830759883195
151,0.6164410811730233
152,-0.5655527702301723
153,0.6164410811730233
154,0.5052651528790736
155,0.025444155471425506
156,0.025444155471425506
157,0.025444155471425506
158,0.025444155471425506
159,0.5052651528790736
160,0.5052651528790736
161,1.4649071476943696
162,-1.0453737676378205
163,0.025444155471425506
164,0.025444155471425506
165,0.5052651528790736
166,0.025444155471425506
167,0.5052651528790736
168,0.025444155471425506
169,-0.5655527702301723
170,0.025444155471425506
171,0.6164410811730233
172,2.0559040733959675
173,0.025444155471425506
174,0.025444155471425506
175,-0.5655527702301723
176,-0.08573177282252414
177,0.5052651528790736
178,0.025444155471425506
179,1.5760830759883195
180,0.9850861502867218
181,1.5760830759883195
182,-1.0453737676378205
183,-0.5655527702301723
184,0.6164410811730233
185,-0.08573177282252414
186,0.025444155471425506
187,0.5052651528790736
188,-1.0453737676378205
189,0.025444155471425506
190,0.025444155471425506
191,-0.5655527702301723
192,1.0962620785806714
193,0.025444155471425506
194,0.025444155471425506
195,0.5052651528790736
196,0.025444155471425506
197,0.025444155471425506
198,0.025444155471425506
199,1.5760830759883195
200,0.5052651528790736
201,0.025444155471425506
202,0.025444155471425506
203,0.5052651528790736
204,0.025444155471425506
205,-1.0453737676378205
206,0.025444155471425506
207,1.0962620785806714
208,-0.5655527702301723
209,-1.0453737676378205
210,0.025444155471425506
211,-0.45437684193622263
212,0.025444155471425506
213,1.0962620785806714
214,0.025444155471425506
215,-0.08573177282252414
216,0.025444155471425506
217,0.5052651528790736
218,0.5052651528790736
219,-1.0453737676378205
220,0.6164410811730233
221,-1.0453737676378205
222,0.5052651528790736
223,1.207438006874621
224,0.39408922458512397
225,0.5052651528790736
226,-0.5655527702301723
227,0.025444155471425506
228,0.025444155471425506
229,0.9850861502867218
230,0.025444155471425506
231,-0.5655527702301723
232,0.025444155471425506
233,-0.5655527702301723
234,0.5052651528790736
235,1.4649071476943696
236,0.025444155471425506
237,0.025444155471425506
238,0.9850861502867218
239,0.5052651528790736
240,0.9850861502867218
241,0.5052651528790736
242,0.025444155471425506
243,-1.0453737676378205
244,-1.0453737676378205
245,0.5052651528790736
246,0.025444155471425506
247,-1.0453737676378205
248,1.207438006874621
249,1.0962620785806714
250,0.6164410811730233
251,0.9850861502867218
252,-0.5655527702301723
253,-0.5655527702301723
254,3.237897924799163
255,-1.0453737676378205
256,1.207438006874621
257,-1.0453737676378205
258,-1.0453737676378205
259,0.9850861502867218
260,0.5052651528790736
261,0.025444155471425506
262,0.025444155471425506
263,0.5052651528790736
264,0.025444155471425506
265,-0.5655527702301723
266,-0.5655527702301723
267,1.5760830759883195
268,0.6164410811730233
269,0.025444155471425506
270,0.5052651528790736
271,0.5052651528790736
272,1.7984349325762188
273,-0.5655527702301723
274,0.025444155471425506
275,-0.45437684193622263
276,-1.0453737676378205
277,0.025444155471425506
278,-0.5655527702301723
279,0.025444155471425506
280,1.207438006874621
281,1.5760830759883195
282,0.025444155471425506
283,-0.45437684193622263
284,-0.5655527702301723
285,-1.0453737676378205
286,0.5052651528790736
287,-1.0453737676378205
288,0.025444155471425506
289,-1.0453737676378205
290,0.9850861502867218
291,0.5052651528790736
292,2.1670800016899174
293,-0.45437684193622263
294,0.025444155471425506
295,0.025444155471425506
296,-0.5655527702301723
297,0.025444155471425506
298,0.025444155471425506
299,-1.0453737676378205
300,-1.0453737676378205
301,3.237897924799163
302,-0.5655527702301723
303,1.4649071476943696
304,2.1670800016899174
305,0.5052651528790736
306,0.025444155471425506
307,0.6164410811730233
308,-0.5655527702301723
309,1.207438006874621
310,0.025444155471425506
311,-1.0453737676378205
312,0.025444155471425506
313,0.025444155471425506
314,-0.5655527702301723
315,0.5052651528790736
316,-0.08573177282252414
317,0.025444155471425506
318,0.025444155471425506
319,0.025444155471425506
320,-1.0453737676378205
321,-0.5655527702301723
322,-1.0453737676378205
323,-1.0453737676378205
324,-0.5655527702301723
325,-0.5655527702301723
326,0.5052651528790736
327,0.025444155471425506
328,-0.5655527702301723
329,0.5052651528790736
330,0.5052651528790736
331,-1.0453737676378205
332,-0.5655527702301723
333,2.1670800016899174
334,0.025444155471425506
335,1.4649071476943696
336,0.5052651528790736
337,-0.5655527702301723
338,1.207438006874621
339,-0.5655527702301723
340,2.1670800016899174
341,-0.5655527702301723
342,0.5052651528790736
343,-1.0453737676378205
344,0.025444155471425506
345,0.025444155471425506
346,0.025444155471425506
347,-1.0453737676378205
348,-1.0453737676378205
349,-0.5655527702301723
350,-1.0453737676378205
351,-1.0453737676378205
352,0.025444155471425506
353,-0.45437684193622263
354,-0.5655527702301723
355,-1.0453737676378205
356,-0.5655527702301723
357,0.025444155471425506
358,0.39408922458512397
359,0.5052651528790736
360,-1.0453737676378205
361,0.5052651528790736
362,0.025444155471425506
363,-0.5655527702301723
364,-0.5655527702301723
365,0.39408922458512397
366,-1.0453737676378205
367,-0.5655527702301723
368,0.5052651528790736
369,-1.0453737676378205
370,0.9850861502867218
371,-0.5655527702301723
372,-1.0453737676378205
373,0.9850861502867218
374,0.9850861502867218
375,0.9850861502867218
376,-0.08573177282252414
377,-0.5655527702301723
378,0.025444155471425506
379,0.9850861502867218
380,-1.0453737676378205
381,-1.0453737676378205
382,0.9850861502867218
383,0.025444155471425506
384,0.025444155471425506
385,0.025444155471425506
386,0.9850861502867218
387,0.025444155471425506
388,0.6164410811730233
389,-0.08573177282252414
390,-0.45437684193622263
391,-0.08573177282252414
392,-0.5655527702301723
393,0.025444155471425506
394,-0.45437684193622263
395,-1.0453737676378205
396,0.025444155471425506
397,0.025444155471425506
398,-0.5655527702301723
399,0.025444155471425506
400,0.5052651528790736
401,0.025444155471425506
402,0.9850861502867218
403,0.025444155471425506
404,-0.45437684193622263
405,-0.45437684193622263
406,0.025444155471425506
407,0.5052651528790736
408,-0.5655527702301723
409,0.9850861502867218
410,0.025444155471425506
411,0.025444155471425506
412,0.5052651528790736
413,-0.5655527702301723
414,0.5052651528790736
415,0.025444155471425506
416,-1.0453737676378205
417,-1.0453737676378205
418,0.025444155471425506
419,-0.5655527702301723
420,1.6872590042822693
421,0.6164410811730233
422,-0.08573177282252414
423,1.6872590042822693
424,-1.0453737676378205
425,0.025444155471425506
426,-0.45437684193622263
427,-0.5655527702301723
428,-0.5655527702301723
429,0.025444155471425506
430,-1.0453737676378205
431,2.1670800016899174
432,-1.0453737676378205
433,-1.0453737676378205
434,-0.5655527702301723
435,0.5052651528790736
436,1.4649071476943696
437,-0.45437684193622263
438,-1.0453737676378205
439,0.5052651528790736
440,0.025444155471425506
441,0.025444155471425506
442,0.025444155471425506
443,0.5052651528790736
444,0.025444155471425506
445,0.025444155471425506
446,0.5052651528790736
447,-0.5655527702301723
448,-0.5655527702301723
449,0.025444155471425506
450,0.025444155471425506
451,0.025444155471425506
452,0.025444155471425506
453,-1.0453737676378205
454,0.5052651528790736
455,0.5052651528790736
456,-1.0453737676378205
457,0.025444155471425506
458,0.5052651528790736
459,0.5052651528790736
460,-0.5655527702301723
461,-1.0453737676378205
462,-0.08573177282252414
463,0.5052651528790736
464,-0.08573177282252414
465,-1.0453737676378205
466,1.5760830759883195
467,-0.5655527702301723
468,0.025444155471425506
469,0.025444155471425506
470,-1.0453737676378205
471,0.9850861502867218
472,0.025444155471425506
473,-0.45437684193622263
474,-0.5655527702301723
475,-1.0453737676378205
476,-0.5655527702301723
477,0.5052651528790736
478,-0.45437684193622263
479,-1.0453737676378205
480,-1.0453737676378205
481,0.025444155471425506
482,0.5052651528790736
483,0.9850861502867218
484,-1.0453737676378205
485,-1.0453737676378205
486,-0.5655527702301723
487,0.025444155471425506
488,0.025444155471425506
489,-0.5655527702301723
490,-0.45437684193622263
491,0.9850861502867218
492,-0.5655527702301723
493,-1.0453737676378205
494,-0.45437684193622263
495,-0.45437684193622263
496,-0.45437684193622263
497,-1.0453737676378205
498,0.5052651528790736
499,0.025444155471425506
500,-0.5655527702301723
501,-0.45437684193622263
502,-0.5655527702301723
503,-0.5655527702301723
504,0.025444155471425506
505,-0.5655527702301723
506,-1.0453737676378205
507,-1.0453737676378205
508,0.025444155471425506
509,0.025444155471425506
510,-1.0453737676378205
511,-0.5655527702301723
512,0.025444155471425506
513,0.6164410811730233
514,-0.5655527702301723
515,-0.5655527702301723
516,-0.08573177282252414
517,0.5052651528790736
518,-1.0453737676378205
519,0.025444155471425506
520,-1.0453737676378205
521,-1.0453737676378205
522,0.025444155471425506
523,-0.08573177282252414
524,-0.5655527702301723
525,-0.45437684193622263
526,0.025444155471425506
527,-1.0453737676378205
528,0.5052651528790736
529,-0.08573177282252414
530,0.9850861502867218
531,0.9850861502867218
532,-1.0453737676378205
533,0.025444155471425506
534,0.5052651528790736
535,-1.0453737676378205
536,-1.0453737676378205
537,0.6164410811730233
538,-1.0453737676378205
539,-1.0453737676378205
540,0.025444155471425506
541,-0.5655527702301723
542,-1.0453737676378205
543,-0.5655527702301723
544,-1.0453737676378205
545,-0.5655527702301723
546,0.025444155471425506
547,-1.0453737676378205
548,-0.5655527702301723
549,0.025444155471425506
550,0.5052651528790736
551,-1.0453737676378205
552,-0.5655527702301723
553,-0.5655527702301723
554,-1.0453737676378205
555,-1.0453737676378205
556,-0.5655527702301723
557,-1.0453737676378205
558,-0.5655527702301723
559,-0.5655527702301723
560,-0.45437684193622263
561,0.025444155471425506
562,-0.45437684193622263
563,-0.5655527702301723
564,-0.5655527702301723
565,0.5052651528790736
566,0.6164410811730233
567,-1.0453737676378205
568,-1.0453737676378205
569,-1.0453737676378205
570,1.5760830759883195
571,-0.5655527702301723
572,-1.0453737676378205
573,-0.08573177282252414
574,0.025444155471425506
575,0.025444155471425506
576,-1.0453737676378205
577,-0.45437684193622263
578,-1.0453737676378205
579,-1.0453737676378205
580,0.025444155471425506
581,0.025444155471425506
582,-0.08573177282252414
583,-0.5655527702301723
584,-1.0453737676378205
585,0.025444155471425506
586,0.6164410811730233
587,-0.5655527702301723
588,0.025444155471425506
589,0.025444155471425506
590,-1.0453737676378205
591,0.5052651528790736
592,-0.5655527702301723
593,0.025444155471425506
594,-0.08573177282252414
595,3.237897924799163
596,-1.0453737676378205
